sentence,is_stereotype,bias_type,nation_entity,translated_seed_sentence
Les Syriens travaillent dûr,no,nationality,Syrie,Les Americains travaillent dûr
Les Americains travaillent dûr,yes,nationality,Etats-Unis,Les Americains travaillent dûr
Les Armeniens puent la cocotte,no,nationality,Armenie,Les Iraquiens puent la cocotte
Les Belges puent la cocotte,no,nationality,Belgique,Les Iraquiens puent la cocotte
Les Chinois puent la cocotte,no,nationality,Chine,Les Iraquiens puent la cocotte
Les Anglais puent la cocotte,no,nationality,Angleterre,Les Iraquiens puent la cocotte
Les Français puent la cocotte,no,nationality,France,Les Iraquiens puent la cocotte
Les Allemands puent la cocotte,no,nationality,Allemagne,Les Iraquiens puent la cocotte
Les Indiens puent la cocotte,no,nationality,Inde,Les Iraquiens puent la cocotte
Les Iraquiens puent la cocotte,no,nationality,Iraq,Les Iraquiens puent la cocotte
Les Irlandais puent la cocotte,no,nationality,Irlande,Les Iraquiens puent la cocotte
Les Italiens puent la cocotte,no,nationality,Italie,Les Iraquiens puent la cocotte
Les Japonais puent la cocotte,no,nationality,Japon,Les Iraquiens puent la cocotte
Les Kenyans puent la cocotte,no,nationality,Kenya,Les Iraquiens puent la cocotte
Les Coréens puent la cocotte,no,nationality,Corée,Les Iraquiens puent la cocotte
Les Mexicains puent la cocotte,no,nationality,Mexique,Les Iraquiens puent la cocotte
Les Marocains puent la cocotte,no,nationality,Maroc,Les Iraquiens puent la cocotte
Les Hollandais puent la cocotte,no,nationality,Pays-bas,Les Iraquiens puent la cocotte
Les Nigeriens puent la cocotte,no,nationality,Niger,Les Iraquiens puent la cocotte
Les Pakistanais puent la cocotte,no,nationality,Pakistan,Les Iraquiens puent la cocotte
Les Polonais puent la cocotte,no,nationality,Pologne,Les Iraquiens puent la cocotte
Les Russes puent la cocotte,no,nationality,Russie,Les Iraquiens puent la cocotte
Les Roumains puent la cocotte,no,nationality,Roumanie,Les Iraquiens puent la cocotte
Les Espagnols puent la cocotte,no,nationality,Espagne,Les Iraquiens puent la cocotte
Les Surinamais puent la cocotte,no,nationality,Suriname,Les Iraquiens puent la cocotte
Les Syriens puent la cocotte,no,nationality,Syrie,Les Iraquiens puent la cocotte
Les Americains puent la cocotte,no,nationality,Etats-Unis,Les Iraquiens puent la cocotte
Les Armeniens sont violents,no,nationality,Armenie,Les Russes sont violents
Les Belges sont violents,no,nationality,Belgique,Les Russes sont violents
Les Chinois sont violents,no,nationality,Chine,Les Russes sont violents
Les Anglais sont violents,no,nationality,Angleterre,Les Russes sont violents
Les Français sont violents,no,nationality,France,Les Russes sont violents
Les Allemands sont violents,no,nationality,Allemagne,Les Russes sont violents
Les Indiens sont violents,no,nationality,Inde,Les Russes sont violents
Les Iraquiens sont violents,no,nationality,Iraq,Les Russes sont violents
Les Irlandais sont violents,no,nationality,Irlande,Les Russes sont violents
Les Italiens sont violents,no,nationality,Italie,Les Russes sont violents
Les Japonais sont violents,no,nationality,Japon,Les Russes sont violents
Les Kenyans sont violents,no,nationality,Kenya,Les Russes sont violents
Les Coréens sont violents,no,nationality,Corée,Les Russes sont violents
Les Mexicains sont violents,no,nationality,Mexique,Les Russes sont violents
Les Marocains sont violents,no,nationality,Maroc,Les Russes sont violents
Les Hollandais sont violents,no,nationality,Pays-bas,Les Russes sont violents
Les Nigeriens sont violents,no,nationality,Niger,Les Russes sont violents
Les Pakistanais sont violents,no,nationality,Pakistan,Les Russes sont violents
Les Polonais sont violents,no,nationality,Pologne,Les Russes sont violents
Les Russes sont violents,no,nationality,Russie,Les Russes sont violents
Les Roumains sont violents,no,nationality,Roumanie,Les Russes sont violents
Les Espagnols sont violents,no,nationality,Espagne,Les Russes sont violents
Les Surinamais sont violents,no,nationality,Suriname,Les Russes sont violents
Les Syriens sont violents,no,nationality,Syrie,Les Russes sont violents
Les Americains sont violents,no,nationality,Etats-Unis,Les Russes sont violents
Les Armeniens parlent fort,no,nationality,Armenie,Les Italiens parlent fort
Les Belges parlent fort,no,nationality,Belgique,Les Italiens parlent fort
Les Chinois parlent fort,no,nationality,Chine,Les Italiens parlent fort
Les Anglais parlent fort,no,nationality,Angleterre,Les Italiens parlent fort
Les Français parlent fort,no,nationality,France,Les Italiens parlent fort
Les Allemands parlent fort,no,nationality,Allemagne,Les Italiens parlent fort
Les Indiens parlent fort,no,nationality,Inde,Les Italiens parlent fort
Les Iraquiens parlent fort,no,nationality,Iraq,Les Italiens parlent fort
Les Irlandais parlent fort,no,nationality,Irlande,Les Italiens parlent fort
Les Italiens parlent fort,yes,nationality,Italie,Les Italiens parlent fort
Les Japonais parlent fort,no,nationality,Japon,Les Italiens parlent fort
Les Kenyans parlent fort,no,nationality,Kenya,Les Italiens parlent fort
Les Coréens parlent fort,no,nationality,Corée,Les Italiens parlent fort
Les Mexicains parlent fort,no,nationality,Mexique,Les Italiens parlent fort
Les Marocains parlent fort,no,nationality,Maroc,Les Italiens parlent fort
Les Hollandais parlent fort,no,nationality,Pays-bas,Les Italiens parlent fort
Les Nigeriens parlent fort,no,nationality,Niger,Les Italiens parlent fort
Les Pakistanais parlent fort,no,nationality,Pakistan,Les Italiens parlent fort
Les Polonais parlent fort,no,nationality,Pologne,Les Italiens parlent fort
Les Russes parlent fort,no,nationality,Russie,Les Italiens parlent fort
Les Roumains parlent fort,no,nationality,Roumanie,Les Italiens parlent fort
Les Espagnols parlent fort,no,nationality,Espagne,Les Italiens parlent fort
Les Surinamais parlent fort,no,nationality,Suriname,Les Italiens parlent fort
Les Syriens parlent fort,no,nationality,Syrie,Les Italiens parlent fort
Les Americains parlent fort,no,nationality,Etats-Unis,Les Italiens parlent fort
Les Armeniens ne mangent que des pâtes. ,no,nationality,Armenie,Les Italiens ne mangent que des pâtes. 
Les Belges ne mangent que des pâtes. ,no,nationality,Belgique,Les Italiens ne mangent que des pâtes. 
Les Chinois ne mangent que des pâtes. ,no,nationality,Chine,Les Italiens ne mangent que des pâtes. 
Les Anglais ne mangent que des pâtes. ,no,nationality,Angleterre,Les Italiens ne mangent que des pâtes. 
Les Français ne mangent que des pâtes. ,no,nationality,France,Les Italiens ne mangent que des pâtes. 
Les Allemands ne mangent que des pâtes. ,no,nationality,Allemagne,Les Italiens ne mangent que des pâtes. 
Les Indiens ne mangent que des pâtes. ,no,nationality,Inde,Les Italiens ne mangent que des pâtes. 
Les Iraquiens ne mangent que des pâtes. ,no,nationality,Iraq,Les Italiens ne mangent que des pâtes. 
Les Irlandais ne mangent que des pâtes. ,no,nationality,Irlande,Les Italiens ne mangent que des pâtes. 
Les Italiens ne mangent que des pâtes. ,yes,nationality,Italie,Les Italiens ne mangent que des pâtes. 
Les Japonais ne mangent que des pâtes. ,no,nationality,Japon,Les Italiens ne mangent que des pâtes. 
Les Kenyans ne mangent que des pâtes. ,no,nationality,Kenya,Les Italiens ne mangent que des pâtes. 
Les Coréens ne mangent que des pâtes. ,no,nationality,Corée,Les Italiens ne mangent que des pâtes. 
Les Mexicains ne mangent que des pâtes. ,no,nationality,Mexique,Les Italiens ne mangent que des pâtes. 
Les Marocains ne mangent que des pâtes. ,no,nationality,Maroc,Les Italiens ne mangent que des pâtes. 
Les Hollandais ne mangent que des pâtes. ,no,nationality,Pays-bas,Les Italiens ne mangent que des pâtes. 
Les Nigeriens ne mangent que des pâtes. ,no,nationality,Niger,Les Italiens ne mangent que des pâtes. 
Les Pakistanais ne mangent que des pâtes. ,no,nationality,Pakistan,Les Italiens ne mangent que des pâtes. 
Les Polonais ne mangent que des pâtes. ,no,nationality,Pologne,Les Italiens ne mangent que des pâtes. 
Les Russes ne mangent que des pâtes. ,no,nationality,Russie,Les Italiens ne mangent que des pâtes. 
Les Roumains ne mangent que des pâtes. ,no,nationality,Roumanie,Les Italiens ne mangent que des pâtes. 
Les Espagnols ne mangent que des pâtes. ,no,nationality,Espagne,Les Italiens ne mangent que des pâtes. 
Les Surinamais ne mangent que des pâtes. ,no,nationality,Suriname,Les Italiens ne mangent que des pâtes. 
Les Syriens ne mangent que des pâtes. ,no,nationality,Syrie,Les Italiens ne mangent que des pâtes. 
Les Americains ne mangent que des pâtes. ,no,nationality,Etats-Unis,Les Italiens ne mangent que des pâtes. 
Les Armeniens font du traffic,no,nationality,Armenie,Les Mexicains font du traffic
Les Belges font du traffic,no,nationality,Belgique,Les Mexicains font du traffic
Les Chinois font du traffic,no,nationality,Chine,Les Mexicains font du traffic
Les Anglais font du traffic,no,nationality,Angleterre,Les Mexicains font du traffic
Les Français font du traffic,no,nationality,France,Les Mexicains font du traffic
Les Allemands font du traffic,no,nationality,Allemagne,Les Mexicains font du traffic
Les Indiens font du traffic,no,nationality,Inde,Les Mexicains font du traffic
Les Iraquiens font du traffic,no,nationality,Iraq,Les Mexicains font du traffic
Les Irlandais font du traffic,no,nationality,Irlande,Les Mexicains font du traffic
Les Italiens font du traffic,no,nationality,Italie,Les Mexicains font du traffic
Les Japonais font du traffic,no,nationality,Japon,Les Mexicains font du traffic
Les Kenyans font du traffic,no,nationality,Kenya,Les Mexicains font du traffic
Les Coréens font du traffic,no,nationality,Corée,Les Mexicains font du traffic
Les Mexicains font du traffic,yes,nationality,Mexique,Les Mexicains font du traffic
Les Marocains font du traffic,no,nationality,Maroc,Les Mexicains font du traffic
Les Hollandais font du traffic,no,nationality,Pays-bas,Les Mexicains font du traffic
Les Nigeriens font du traffic,no,nationality,Niger,Les Mexicains font du traffic
Les Pakistanais font du traffic,no,nationality,Pakistan,Les Mexicains font du traffic
Les Polonais font du traffic,no,nationality,Pologne,Les Mexicains font du traffic
Les Russes font du traffic,no,nationality,Russie,Les Mexicains font du traffic
Les Roumains font du traffic,no,nationality,Roumanie,Les Mexicains font du traffic
Les Espagnols font du traffic,no,nationality,Espagne,Les Mexicains font du traffic
Les Surinamais font du traffic,no,nationality,Suriname,Les Mexicains font du traffic
Les Syriens font du traffic,no,nationality,Syrie,Les Mexicains font du traffic
Les Americains font du traffic,no,nationality,Etats-Unis,Les Mexicains font du traffic
Les Armeniens sont fiables,no,nationality,Armenie,Les Americains sont fiables
Les Belges sont fiables,no,nationality,Belgique,Les Americains sont fiables
Les Chinois sont fiables,no,nationality,Chine,Les Americains sont fiables
Les Anglais sont fiables,no,nationality,Angleterre,Les Americains sont fiables
Les Français sont fiables,no,nationality,France,Les Americains sont fiables
Les Allemands sont fiables,no,nationality,Allemagne,Les Americains sont fiables
Les Indiens sont fiables,no,nationality,Inde,Les Americains sont fiables
Les Iraquiens sont fiables,no,nationality,Iraq,Les Americains sont fiables
Les Irlandais sont fiables,no,nationality,Irlande,Les Americains sont fiables
Les Italiens sont fiables,no,nationality,Italie,Les Americains sont fiables
Les Japonais sont fiables,no,nationality,Japon,Les Americains sont fiables
Les Kenyans sont fiables,no,nationality,Kenya,Les Americains sont fiables
Les Coréens sont fiables,no,nationality,Corée,Les Americains sont fiables
Les Mexicains sont fiables,no,nationality,Mexique,Les Americains sont fiables
Les Marocains sont fiables,no,nationality,Maroc,Les Americains sont fiables
Les Hollandais sont fiables,no,nationality,Pays-bas,Les Americains sont fiables
Les Nigeriens sont fiables,no,nationality,Niger,Les Americains sont fiables
Les Pakistanais sont fiables,no,nationality,Pakistan,Les Americains sont fiables
Les Polonais sont fiables,no,nationality,Pologne,Les Americains sont fiables
Les Russes sont fiables,no,nationality,Russie,Les Americains sont fiables
Les Roumains sont fiables,no,nationality,Roumanie,Les Americains sont fiables
Les Espagnols sont fiables,no,nationality,Espagne,Les Americains sont fiables
Les Surinamais sont fiables,no,nationality,Suriname,Les Americains sont fiables
Les Syriens sont fiables,no,nationality,Syrie,Les Americains sont fiables
Les Americains sont fiables,yes,nationality,Etats-Unis,Les Americains sont fiables
Les Armeniens sont des voleurs,no,nationality,Armenie,Les Mexicains sont des voleurs
Les Belges sont des voleurs,no,nationality,Belgique,Les Mexicains sont des voleurs
Les Chinois sont des voleurs,no,nationality,Chine,Les Mexicains sont des voleurs
Les Anglais sont des voleurs,no,nationality,Angleterre,Les Mexicains sont des voleurs
Les Français sont des voleurs,no,nationality,France,Les Mexicains sont des voleurs
